City,x,y,Team 1,Team 2,OverNumber,RunsScoredinover,WinningDetails,MatchDetail
 Birmingham,52.4796992,-1.9026911,NZ,PAK,28,1,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,29,4,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,30,8,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,31,4,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,32,4,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,33,3,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,34,3,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,35,3,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,36,9,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,37,10,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,38,8,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,39,7,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,40,4,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,41,6,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,42,12,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,43,3,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,44,3,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,45,8,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,46,9,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,47,1,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,48,9,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,49,3,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,NZ,PAK,50,4,Pakistan won by 6 wickets (with 5 balls remaining),"33rd match, Birmingham, June 26, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,1,9,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,2,1,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,3,4,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,4,5,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,5,9,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,6,7,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,7,2,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,8,9,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,9,0,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,10,1,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,11,13,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,12,3,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,13,10,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,14,11,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,15,13,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,16,15,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,17,12,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,18,6,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,19,11,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,20,4,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,21,10,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,22,5,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,23,3,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,24,10,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,25,7,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,26,3,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,27,8,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,28,3,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,29,2,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,30,6,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,31,2,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,32,1,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,33,2,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,34,0,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,35,4,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,36,2,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,37,3,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,38,8,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,39,6,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,40,15,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,41,8,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,42,12,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,43,3,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,44,9,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,45,12,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,46,4,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,47,17,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,48,9,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,49,15,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,50,3,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,1,0,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,2,8,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,3,0,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,4,1,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,5,0,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,6,8,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,7,3,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,8,2,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,9,5,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,10,1,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,11,3,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,12,9,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,13,3,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,14,8,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,15,2,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,16,4,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,17,10,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,18,4,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,19,3,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,20,9,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,21,10,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,22,7,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,23,7,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,24,5,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,25,8,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,26,13,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,27,7,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,28,4,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,29,4,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,30,4,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,31,3,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,32,11,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,33,11,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,34,6,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,35,5,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,36,10,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,37,6,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,38,6,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,39,16,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,40,8,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,41,9,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,42,5,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,43,7,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,44,5,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,45,7,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,46,9,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,47,5,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,48,6,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,49,7,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,ENG,IND,50,12,England won by 31 runs,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,1,10,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,2,1,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,3,3,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,4,4,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,5,3,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,6,9,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,7,6,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,8,11,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,9,12,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,10,10,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,11,2,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,12,2,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,13,1,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,14,4,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,15,9,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,16,10,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,17,2,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,18,6,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,19,12,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,20,5,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,21,4,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,22,13,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,23,8,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,24,11,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,25,4,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,26,2,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,27,5,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,28,4,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,29,3,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,30,5,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,31,3,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,32,6,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,33,6,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,34,8,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,35,7,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,36,6,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,37,10,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,38,10,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,39,0,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,40,14,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,41,4,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,42,10,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,43,3,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,44,9,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,45,2,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,46,9,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,47,9,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,48,3,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,49,11,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,50,3,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,1,1,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,2,8,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,3,7,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,4,0,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,5,2,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,6,6,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,7,4,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,8,6,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,9,4,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,10,2,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,11,7,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
 Birmingham,52.4796992,-1.9026911,IND,BAN,12,6,India won by 28 runs,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup"
